latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-3.077,105.2275,358.3,1.1,1,2023-10-15,1858,Aqua,MODIS,100,61.03,299.1,89.9,N,0
-3.0784,105.237,357.1,1.1,1,2023-10-15,1858,Aqua,MODIS,100,61.03,302.1,86.5,N,0
-3.0862,105.2262,332.4,1.1,1,2023-10-15,1858,Aqua,MODIS,100,61.03,295,34.7,N,0
-3.0876,105.2357,353.7,1.1,1,2023-10-15,1858,Aqua,MODIS,100,61.03,300.3,77.2,N,0
-3.089,105.2452,321.9,1.1,1,2023-10-15,1858,Aqua,MODIS,100,61.03,295.9,20.4,N,0
-3.1112,105.6391,323.9,2.1,1.4,2023-10-16,0718,Aqua,MODIS,29,61.03,301.2,28.1,D,0
-3.1165,105.2806,338.5,1.9,1.4,2023-10-16,0718,Aqua,MODIS,87,61.03,304.5,69.6,D,0
-3.1131,105.3429,333.6,1.9,1.4,2023-10-16,0718,Aqua,MODIS,60,61.03,301.6,61.4,D,0
-3.1156,105.3257,348.9,1.9,1.4,2023-10-16,0718,Aqua,MODIS,94,61.03,303.4,127.2,D,0
-3.1086,105.2897,337.3,1.9,1.4,2023-10-16,0718,Aqua,MODIS,77,61.03,300.8,69.3,D,0
-3.1111,105.2726,344.9,1.9,1.4,2023-10-16,0718,Aqua,MODIS,91,61.03,302.6,99.9,D,0
-3.0947,105.2183,332.1,1.9,1.3,2023-10-16,0718,Aqua,MODIS,46,61.03,301.9,49.5,D,0
-3.0244,105.6001,328.7,2,1.4,2023-10-16,0718,Aqua,MODIS,57,61.03,301,48,D,0
-2.9996,105.5963,342.1,2,1.4,2023-10-16,0718,Aqua,MODIS,89,61.03,300.7,107.8,D,0
-2.9983,105.591,344.9,2,1.4,2023-10-16,0718,Aqua,MODIS,91,61.03,300.9,124.2,D,0
-3.0256,105.2371,324.9,1.9,1.4,2023-10-16,0718,Aqua,MODIS,61,61.03,305,29.5,D,0
-3.0085,105.2692,329.8,1.9,1.4,2023-10-16,0718,Aqua,MODIS,79,61.03,303.2,42.5,D,0
-3.011,105.2522,330.2,1.9,1.4,2023-10-16,0718,Aqua,MODIS,79,61.03,306.1,43.3,D,0
-3.0136,105.2352,334.1,1.9,1.4,2023-10-16,0718,Aqua,MODIS,81,61.03,304.8,57.1,D,0
-2.999,105.2504,327.6,1.9,1.4,2023-10-16,0718,Aqua,MODIS,66,61.03,303.9,35.8,D,0
-3.0015,105.2334,368.1,1.9,1.4,2023-10-16,0718,Aqua,MODIS,100,61.03,306.2,254.2,D,0
-3.0041,105.2165,385.9,1.9,1.3,2023-10-16,0718,Aqua,MODIS,100,61.03,306.4,437,D,0
-2.9869,105.2486,354.8,1.9,1.4,2023-10-16,0718,Aqua,MODIS,97,61.03,305.2,163.5,D,0
-2.9895,105.2316,369.5,1.9,1.4,2023-10-16,0718,Aqua,MODIS,100,61.03,305.4,270.1,D,0
-2.9921,105.2147,342.5,1.9,1.3,2023-10-16,0718,Aqua,MODIS,90,61.03,300.2,99.4,D,0
-2.9137,105.2826,346.3,1.9,1.4,2023-10-16,0718,Aqua,MODIS,92,61.03,301.6,111.9,D,0
-2.9264,105.1975,323.6,1.9,1.3,2023-10-16,0718,Aqua,MODIS,66,61.03,301.8,30.1,D,0
-2.9016,105.2808,321.9,1.9,1.4,2023-10-16,0718,Aqua,MODIS,37,61.03,301.7,20.2,D,0
-2.9126,105.1268,328.2,1.9,1.3,2023-10-16,0718,Aqua,MODIS,39,61.03,302,37.5,D,0
-2.9006,105.125,335,1.9,1.3,2023-10-16,0718,Aqua,MODIS,75,61.03,301.5,60.7,D,0
-2.7473,105.9632,321.4,2.2,1.4,2023-10-16,0718,Aqua,MODIS,63,61.03,298.6,35.2,D,0
-2.8187,105.2279,327,1.9,1.4,2023-10-16,0718,Aqua,MODIS,67,61.03,301.2,37.5,D,0
-2.8212,105.2109,328.1,1.9,1.4,2023-10-16,0718,Aqua,MODIS,76,61.03,300.6,42.9,D,0
-2.81,105.123,324.3,1.9,1.3,2023-10-16,0718,Aqua,MODIS,44,61.03,295.1,32.1,D,0
-2.7941,105.1225,303,1.5,1.2,2023-10-16,1444,Terra,MODIS,53,61.03,283.8,9.2,N,0
-2.8031,105.1374,302.4,1.5,1.2,2023-10-16,1444,Terra,MODIS,49,61.03,283.4,9,N,0
-2.9899,105.5858,320.3,1.4,1.2,2023-10-16,1444,Terra,MODIS,100,61.03,275.4,32.5,N,0
-3.0003,105.5872,316.6,1.4,1.2,2023-10-16,1444,Terra,MODIS,70,61.03,278.9,25.2,N,0
-2.9972,105.5802,315.8,1.4,1.2,2023-10-16,1444,Terra,MODIS,90,61.03,279.5,24,N,0
-2.9955,105.5928,306.4,1.4,1.2,2023-10-16,1444,Terra,MODIS,29,61.03,275.2,12.5,N,0
-3.0077,105.5816,308.6,1.4,1.2,2023-10-16,1444,Terra,MODIS,44,61.03,280.1,15.1,N,0
-3.0782,105.221,339,1.5,1.2,2023-10-16,1444,Terra,MODIS,100,61.03,290.9,76.4,N,0
-3.0763,105.2344,371.1,1.5,1.2,2023-10-16,1444,Terra,MODIS,100,61.03,293.5,220,N,0
-3.0889,105.2225,326.4,1.5,1.2,2023-10-16,1444,Terra,MODIS,100,61.03,288.7,44.2,N,0
-3.0871,105.2359,351.7,1.5,1.2,2023-10-16,1444,Terra,MODIS,100,61.03,290.8,120.7,N,0
-3.096,105.2508,300.3,1.5,1.2,2023-10-16,1444,Terra,MODIS,21,61.03,282.1,7.4,N,0
-3.1092,105.6469,328.6,1.2,1.1,2023-10-17,0306,Terra,MODIS,75,61.03,298.8,22.4,D,0
-3.0853,105.2436,328.4,1.1,1.1,2023-10-17,0306,Terra,MODIS,16,61.03,299.3,19.8,D,0
-3.0991,105.2726,321.2,1.1,1.1,2023-10-17,0306,Terra,MODIS,46,61.03,300.2,13.6,D,0
-2.0487,105.4514,329.9,1.1,1.1,2023-10-17,0306,Terra,MODIS,82,61.03,298.2,24.5,D,0
-2.922,105.1865,318.6,1.1,1.1,2023-10-17,0306,Terra,MODIS,55,61.03,298.8,9.9,D,0
-2.9235,105.1965,321.2,1.1,1.1,2023-10-17,0306,Terra,MODIS,73,61.03,299.7,13.3,D,0
-2.9249,105.2065,321,1.1,1.1,2023-10-17,0306,Terra,MODIS,73,61.03,300.1,12.9,D,0
-2.9974,105.2725,326.6,1.1,1.1,2023-10-17,0306,Terra,MODIS,42,61.03,299.3,15.4,D,0
-3.1077,105.6363,328.1,1.2,1.1,2023-10-17,0306,Terra,MODIS,77,61.03,300.3,21.2,D,0
-2.9848,105.5664,326.4,3.2,1.7,2023-10-17,0621,Aqua,MODIS,77,61.03,294.9,95.4,D,0
-3.1111,105.6488,317.8,3.2,1.7,2023-10-17,0621,Aqua,MODIS,25,61.03,295.7,40.9,D,0
-3.115,105.6208,318.1,3.2,1.7,2023-10-17,0621,Aqua,MODIS,24,61.03,296.4,42.5,D,0
-3.1091,105.3261,324.3,3.4,1.7,2023-10-17,0621,Aqua,MODIS,56,61.03,291.8,95.9,D,0
-2.9998,105.5686,318.4,3.2,1.7,2023-10-17,0621,Aqua,MODIS,57,61.03,295.7,53,D,0
-2.9809,105.5946,327,3.2,1.7,2023-10-17,0621,Aqua,MODIS,80,61.03,295,96.9,D,0
-2.9979,105.5926,322.7,3.2,1.7,2023-10-17,0621,Aqua,MODIS,54,61.03,295.8,71.2,D,0
-2.9828,105.5905,334.7,3.2,1.7,2023-10-17,0621,Aqua,MODIS,86,61.03,295.2,152.5,D,0
-2.9869,105.5624,320.2,3.2,1.7,2023-10-17,0621,Aqua,MODIS,47,61.03,294.6,61.6,D,0
-2.7882,105.9957,313.7,2.9,1.6,2023-10-17,0621,Aqua,MODIS,55,61.03,293.7,30.5,D,0
-2.7919,105.9699,314.7,2.9,1.6,2023-10-17,0621,Aqua,MODIS,0,61.03,294.2,32.6,D,0
-2.4158,106.2516,336.9,2.8,1.6,2023-10-17,0621,Aqua,MODIS,83,61.03,294.3,141.5,D,0
-2.4017,106.2496,317.1,2.8,1.6,2023-10-17,0621,Aqua,MODIS,36,61.03,293.9,37.7,D,0
-2.3553,106.1686,314,2.8,1.6,2023-10-17,0621,Aqua,MODIS,60,61.03,294,23.1,D,0
-3.0948,105.6326,303.3,2.3,1.5,2023-10-17,1525,Terra,MODIS,54,61.03,283.3,19.3,N,0
-3.0998,105.3354,300.4,2.1,1.4,2023-10-17,1525,Terra,MODIS,6,61.03,286.3,10.8,N,0
-3.0803,105.2941,302.2,2.1,1.4,2023-10-17,1525,Terra,MODIS,44,61.03,286.9,12.2,N,0
-3.0888,105.2381,304.5,2.1,1.4,2023-10-17,1525,Terra,MODIS,33,61.03,285.4,14.9,N,0
-3.0763,105.2363,315.4,2.1,1.4,2023-10-17,1525,Terra,MODIS,91,61.03,286.4,37.8,N,0
-3.0791,105.2178,308.7,2.1,1.4,2023-10-17,1525,Terra,MODIS,75,61.03,286.5,23.4,N,0
-3.0792,105.2881,305.4,2.1,1.4,2023-10-17,1525,Terra,MODIS,64,61.03,286.9,18.5,N,0
-3.0873,105.2321,312.3,2.1,1.4,2023-10-17,1525,Terra,MODIS,84,61.03,286.7,31.9,N,0
-3.0748,105.2302,316.6,2.1,1.4,2023-10-17,1525,Terra,MODIS,94,61.03,286.4,43.2,N,0
-2.9703,105.5876,301.3,2.3,1.5,2023-10-17,1525,Terra,MODIS,19,61.03,275,17.1,N,0
-2.7983,105.1512,300,2.1,1.4,2023-10-17,1525,Terra,MODIS,3,61.03,284.4,10.5,N,0
-2.405,106.2525,306.6,2.6,1.6,2023-10-17,1525,Terra,MODIS,69,61.03,290.4,22.7,N,0
-2.4031,106.2599,305.8,1,1,2023-10-17,1843,Aqua,MODIS,37,61.03,277.3,8.2,N,0
-2.6739,106.5935,307.6,1,1,2023-10-17,1843,Aqua,MODIS,70,61.03,287.7,8.3,N,0
-2.9657,105.583,304.6,1.1,1,2023-10-17,1844,Aqua,MODIS,61,61.03,289.7,6.2,N,0
-2.9671,105.5927,321.1,1.1,1,2023-10-17,1844,Aqua,MODIS,100,61.03,290.8,21,N,0
-2.9749,105.5817,313.1,1.1,1,2023-10-17,1844,Aqua,MODIS,86,61.03,290.8,12.4,N,0
-2.9764,105.5914,349.2,1.1,1,2023-10-17,1844,Aqua,MODIS,100,61.03,297.3,68.7,N,0
-2.9778,105.601,308.5,1.1,1,2023-10-17,1844,Aqua,MODIS,75,61.03,289.9,9.2,N,0
-2.9829,105.5847,319.9,1.1,1,2023-10-17,1844,Aqua,MODIS,99,61.03,291.8,19.3,N,0
-2.9844,105.5944,323.6,1.1,1,2023-10-17,1844,Aqua,MODIS,100,61.03,293.6,23.3,N,0
-2.9922,105.5834,311.6,1.1,1,2023-10-17,1844,Aqua,MODIS,66,61.03,290.7,10.9,N,0
-2.9937,105.593,315.9,1.1,1,2023-10-17,1844,Aqua,MODIS,88,61.03,292.4,14.7,N,0
-3.0015,105.582,307,1.1,1,2023-10-17,1844,Aqua,MODIS,25,61.03,289.4,7.2,N,0
-3.0029,105.5917,319.1,1.1,1,2023-10-17,1844,Aqua,MODIS,98,61.03,292.3,18.2,N,0
-3.0925,105.6407,303.7,1.1,1,2023-10-17,1844,Aqua,MODIS,46,61.03,288.9,5.5,N,0
-3.094,105.6503,308.3,1.1,1,2023-10-17,1844,Aqua,MODIS,74,61.03,289.9,8.6,N,0
-3.069,105.2333,309,1.1,1.1,2023-10-17,1844,Aqua,MODIS,76,61.03,291.6,9.8,N,0
-3.0765,105.2833,303.8,1.1,1.1,2023-10-17,1844,Aqua,MODIS,57,61.03,286.3,6.5,N,0
-3.078,105.2932,324.9,1.1,1.1,2023-10-17,1844,Aqua,MODIS,100,61.03,288.4,27.4,N,0
-3.0784,105.2319,338.8,1.1,1.1,2023-10-17,1844,Aqua,MODIS,100,61.03,298,48.4,N,0
-3.0799,105.2419,321.1,1.1,1.1,2023-10-17,1844,Aqua,MODIS,100,61.03,293.8,20.9,N,0
-3.0879,105.2305,305.8,1.1,1.1,2023-10-17,1844,Aqua,MODIS,34,61.03,290.8,6.9,N,0
-2.4036,106.2526,308.5,1.3,1.1,2023-10-19,1508,Terra,MODIS,75,61.03,288.5,10.6,N,0
-2.9761,105.5933,302,1.9,1.4,2023-10-19,1829,Aqua,MODIS,46,61.03,282.7,12.5,N,0
-2.6746,105.3695,312,2.1,1.4,2023-10-21,0232,Terra,MODIS,51,61.03,286.2,18.5,D,0
-3.0097,105.5985,309,2,1.4,2023-10-21,0232,Terra,MODIS,26,61.03,282.6,13.3,D,0
-3.086,105.2262,311.7,1.2,1.1,2023-10-21,1451,Terra,MODIS,83,61.03,293.4,11.3,N,0
-1.8674,106.0413,317,1,1,2023-10-21,1452,Terra,MODIS,94,61.03,290.1,14.6,N,0
-2.9748,106.7757,322.9,2,1.4,2023-10-22,0313,Terra,MODIS,66,61.03,293.5,40,D,0
-2.9724,106.7585,325.4,1.9,1.4,2023-10-22,0313,Terra,MODIS,0,61.03,289.8,48,D,0
-2.5941,106.4146,312.5,1.8,1.3,2023-10-22,0313,Terra,MODIS,63,61.03,292.4,15.3,D,0
-2.968,106.7657,332.3,1.9,1.4,2023-10-22,0313,Terra,MODIS,81,61.03,292.2,67.9,D,0
-2.6855,105.9249,311,1.7,1.3,2023-10-22,0313,Terra,MODIS,27,61.03,280.7,15.3,D,0
-2.6968,105.9234,315.4,1.7,1.3,2023-10-22,0313,Terra,MODIS,0,61.03,278.8,24.1,D,0
-2.7151,106.4498,324,1.6,1.2,2023-10-22,0633,Aqua,MODIS,77,61.03,293.1,34.7,D,0
-2.7147,106.4445,325.2,1.6,1.2,2023-10-22,0633,Aqua,MODIS,48,61.03,292.9,33.4,D,0
-2.3397,106.1032,313.8,1.7,1.3,2023-10-22,0633,Aqua,MODIS,50,61.03,294.4,12.2,D,0
-2.7936,106.4677,316.6,1.6,1.2,2023-10-22,0633,Aqua,MODIS,62,61.03,284.7,20.9,D,0
-3.0785,105.233,314.8,1,1,2023-10-22,1855,Aqua,MODIS,90,61.03,296.2,13,N,0
-2.4146,106.2838,324.1,1,1,2023-10-24,0256,Terra,MODIS,63,61.03,297.8,13.4,D,0
-2.737,106.6006,316.6,1,1,2023-10-24,0256,Terra,MODIS,52,61.03,297.8,7.2,D,0
-3.0369,106.6342,316,1,1,2023-10-24,0256,Terra,MODIS,57,61.03,298,7.4,D,0
-2.8495,105.1472,314.5,1,1,2023-10-24,0256,Terra,MODIS,31,61.03,296.1,6.5,D,0
-2.8508,105.156,314,1,1,2023-10-24,0256,Terra,MODIS,32,61.03,295.3,6.1,D,0
-3.0553,105.6167,321,1,1,2023-10-24,0256,Terra,MODIS,43,61.03,302.4,9.7,D,0
-3.082,105.2282,323.6,1,1,2023-10-24,0256,Terra,MODIS,33,61.03,302.1,10.5,D,0
-2.9182,105.5515,311.2,3.8,1.8,2023-10-24,0618,Aqua,MODIS,27,61.03,292.5,45.8,D,0
-2.9434,106.4383,318.7,3.2,1.7,2023-10-24,0618,Aqua,MODIS,64,61.03,292.3,64.4,D,0
-2.42,106.2718,314.2,3.2,1.7,2023-10-24,0618,Aqua,MODIS,40,61.03,291.7,32.3,D,0
-2.5466,106.6664,314.3,3,1.7,2023-10-24,0618,Aqua,MODIS,0,61.03,293.6,27.3,D,0
-2.923,105.5183,310.3,3.8,1.8,2023-10-24,0618,Aqua,MODIS,13,61.03,292.1,40.8,D,0
-3.0073,106.6034,318,1.1,1.1,2023-10-25,0700,Aqua,MODIS,63,61.03,301,7.2,D,0
-3.0855,106.5323,328.6,1.1,1.1,2023-10-25,0700,Aqua,MODIS,60,61.03,301.7,20.3,D,0
-2.87,106.4164,321.5,1.1,1.1,2023-10-25,0700,Aqua,MODIS,70,61.03,299.8,13.2,D,0
-3.0001,105.2749,330.8,1,1,2023-10-25,0700,Aqua,MODIS,58,61.03,302.6,15.8,D,0
-2.9771,105.2472,334.6,1,1,2023-10-25,0700,Aqua,MODIS,61,61.03,302.2,23.4,D,0
-2.9656,105.1993,320.8,1,1,2023-10-25,0700,Aqua,MODIS,30,61.03,301.8,9,D,0
-2.9294,105.2588,343.6,1,1,2023-10-25,0700,Aqua,MODIS,87,61.03,304.7,39.7,D,0
-2.9204,105.2575,342.1,1,1,2023-10-25,0700,Aqua,MODIS,89,61.03,304,35.6,D,0
-2.9114,105.2562,355.7,1,1,2023-10-25,0700,Aqua,MODIS,98,61.03,301.1,64.8,D,0
-2.9127,105.2471,345.6,1,1,2023-10-25,0700,Aqua,MODIS,92,61.03,305,42.5,D,0
-2.9273,105.1475,339.1,1,1,2023-10-25,0700,Aqua,MODIS,84,61.03,300.2,32.9,D,0
-2.7844,106.0016,329.3,1.1,1,2023-10-25,0700,Aqua,MODIS,78,61.03,299.8,20,D,0
-2.7765,105.9907,323.8,1.1,1,2023-10-25,0700,Aqua,MODIS,52,61.03,299.4,13.2,D,0
-2.7779,105.9811,328.1,1.1,1,2023-10-25,0700,Aqua,MODIS,79,61.03,300.7,18.9,D,0
-2.885,105.1163,328.5,1,1,2023-10-25,0700,Aqua,MODIS,80,61.03,300.8,19,D,0
-2.6563,106.4853,345.6,1.1,1.1,2023-10-25,0700,Aqua,MODIS,92,61.03,300.4,53.1,D,0
-2.6578,106.4751,344,1.1,1.1,2023-10-25,0700,Aqua,MODIS,91,61.03,300.2,49.4,D,0
-2.6469,106.4838,323.2,1.1,1.1,2023-10-25,0700,Aqua,MODIS,73,61.03,299.2,15,D,0
-2.642,106.3542,324.7,1.1,1.1,2023-10-25,0700,Aqua,MODIS,75,61.03,298.1,18.8,D,0
-2.6434,106.3443,314.1,1.1,1.1,2023-10-25,0700,Aqua,MODIS,25,61.03,297.1,7.5,D,0
-2.1274,105.9607,328.7,1.1,1,2023-10-25,0700,Aqua,MODIS,0,61.03,291.3,27.8,D,0
-2.0708,106.1523,343.3,1.1,1.1,2023-10-25,0700,Aqua,MODIS,0,61.03,304.1,47.2,D,0
-2.0615,106.1509,335.2,1.1,1.1,2023-10-25,0700,Aqua,MODIS,0,61.03,301.8,32,D,0
-2.1291,105.3097,320.1,1,1,2023-10-25,0700,Aqua,MODIS,46,61.03,300.1,8.5,D,0
-2.112,105.3637,325.6,1,1,2023-10-25,0700,Aqua,MODIS,59,61.03,303.5,14.7,D,0
-2.1133,105.3545,319.7,1,1,2023-10-25,0700,Aqua,MODIS,54,61.03,301.1,7.8,D,0
-1.9846,106.0426,323.2,1.1,1,2023-10-25,0700,Aqua,MODIS,63,61.03,298.7,14.1,D,0
-3.0533,105.6077,323,1,1,2023-10-25,0700,Aqua,MODIS,27,61.03,305.7,10.4,D,0
-2.9241,106.4821,319.8,1.1,1.1,2023-10-25,0700,Aqua,MODIS,67,61.03,300.7,10.3,D,0
-3.084,105.4615,316.7,1,1,2023-10-25,0700,Aqua,MODIS,34,61.03,300.1,7.3,D,0
-2.9436,106.5468,316.3,1.1,1.1,2023-10-25,0700,Aqua,MODIS,58,61.03,300,6,D,0
-3.0088,106.5932,325.7,1.1,1.1,2023-10-25,0700,Aqua,MODIS,76,61.03,301.6,16.8,D,0
-3.0903,106.5397,319.8,1.1,1.1,2023-10-25,0700,Aqua,MODIS,0,61.03,300.5,8.8,D,0
